name,artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,song_label,PC1,PC2,cluster,cluster_name
Into the Night,['Thomas Weeks & Force of Nature'],0.418,0.8690000000000001,-6.519,0.0554,0.000749,0.0947,0.1989999999999999,0.501,126.948,2020,Into the Night - ['Thomas Weeks & Force of Nature'],0.7228613,-0.43604916,1,Energetic Electronic
Rendezvous New York,['John Banza'],0.662,0.7120000000000001,-5.245,0.267,0.487,0.0,0.103,0.614,92.081,2005,Rendezvous New York - ['John Banza'],0.469399,0.42842734,2,Dance Pop
Mr. Jelly Lord,['Leon Redbone'],0.623,0.185,-14.094,0.0441,0.978,0.0278,0.122,0.313,92.026,2014,Mr. Jelly Lord - ['Leon Redbone'],-0.58244216,0.5931168,0,Calm Acoustic
Sugar High,['Chappell Roan'],0.6609999999999999,0.613,-8.599,0.0575,0.0629,0.0,0.359,0.4039999999999999,108.11,2017,Sugar High - ['Chappell Roan'],0.61679786,0.003758261,2,Dance Pop
I Wanna Be Your Man,['Ringo Starr'],0.542,0.882,-5.928,0.0422,0.218,7.08e-06,0.988,0.524,94.529,2004,I Wanna Be Your Man - ['Ringo Starr'],0.33608902,-0.12088289,7,Live Performances
Will You Miss Me,['Peter & Mary Alice Amidon'],0.618,0.216,-14.138,0.0313,0.884,8.35e-06,0.11,0.564,109.498,1999,Will You Miss Me - ['Peter & Mary Alice Amidon'],-0.42024687,0.8434843,4,Acoustic Pop
Raid,['GRRL'],0.644,0.892,-5.6160000000000005,0.0721,0.0518,0.83,0.162,0.262,139.98,2020,Raid - ['GRRL'],0.42670375,-0.5575911,5,Dark Electronic Instrumental
Looking for Love,['Jack Klatt'],0.6679999999999999,0.341,-9.264,0.0331,0.402,1.6e-06,0.1169999999999999,0.293,133.371,2019,Looking for Love - ['Jack Klatt'],0.1260877,0.21082164,2,Dance Pop
Earache My Eye,['Korn'],0.37,0.589,-9.423,0.133,0.00129,0.0105,0.868,0.31,86.006,1998,Earache My Eye - ['Korn'],0.13737251,-0.25502384,7,Live Performances
Interlude,['Louder Than Quiet'],0.5479999999999999,0.273,-26.63,0.0371,0.8859999999999999,0.715,0.348,0.885,159.96,2018,Interlude - ['Louder Than Quiet'],-0.37138715,0.20601128,6,Ambient / Classical
A Single Rose,['Brian Crain'],0.291,0.0461,-23.177,0.036,0.957,0.889,0.1169999999999999,0.0337,64.79,1997,A Single Rose - ['Brian Crain'],-0.97272277,-0.07231133,6,Ambient / Classical
Flora,['The New Hobbits'],0.7979999999999999,0.441,-9.848,0.0599,0.37,0.000805,0.114,0.821,123.952,2004,Flora - ['The New Hobbits'],0.46220997,0.76930636,4,Acoustic Pop
"Shine'd up (feat. Lil. Chulo, Big Stalks & Gfunk)","['Talkbox Most Wanted', 'Lil. Chulo', 'Big Stalks', 'Gfunk']",0.807,0.748,-6.6229999999999976,0.0851,0.181,1.26e-05,0.354,0.8079999999999999,102.029,2011,"Shine'd up (feat. Lil. Chulo, Big Stalks & Gfunk) - ['Talkbox Most Wanted', 'Lil. Chulo', 'Big Stalks', 'Gfunk']",0.7445405,0.42776686,2,Dance Pop
Ye Banks & Braes,['Phil Anderson'],0.4039999999999999,0.502,-5.999,0.0274,0.114,3.67e-06,0.196,0.402,138.817,2006,Ye Banks & Braes - ['Phil Anderson'],0.4610295,-0.3282264,1,Energetic Electronic
Flight To Neverland,"['Linda Eder (wendy)', 'Alaxander Frey', 'Daniel Narducci (captain Hook)']",0.32,0.435,-12.247,0.0351,0.914,0.128,0.823,0.0,73.435,2005,"Flight To Neverland - ['Linda Eder (wendy)', 'Alaxander Frey', 'Daniel Narducci (captain Hook)']",-0.38040474,-0.18790795,7,Live Performances
Let Go,['Awake At Last'],0.545,0.927,-4.013,0.11,0.0011099999999999,0.000105,0.1159999999999999,0.481,136.98,2019,Let Go - ['Awake At Last'],0.82572335,-0.25289154,1,Energetic Electronic
"Symphony No. 9 in D Minor, WAB 109: III. Adagio. Langsam, feierlich","['Anton Bruckner', 'Nikolaus Harnoncourt']",0.0743,0.0382,-23.08,0.0457,0.964,0.894,0.0711,0.0295,79.08,2003,"Symphony No. 9 in D Minor, WAB 109: III. Adagio. Langsam, feierlich - ['Anton Bruckner', 'Nikolaus Harnoncourt']",-0.97615355,-0.24133094,6,Ambient / Classical
Anglepoise Cymbals,['Mount Eerie'],0.74,0.7609999999999999,-8.838,0.278,0.597,0.596,0.1169999999999999,0.278,91.954,2012,Anglepoise Cymbals - ['Mount Eerie'],0.095051065,0.041363023,3,Instrumental Energy
Enatus est Emanuel,"['Michael Praetorius', 'Thomanerchor Leipzig', 'Erhard Mauersberger']",0.261,0.0981,-20.874,0.0397,0.985,0.0,0.0941,0.348,90.474,1971,"Enatus est Emanuel - ['Michael Praetorius', 'Thomanerchor Leipzig', 'Erhard Mauersberger']",-0.6758421,0.27665192,0,Calm Acoustic
Get In Line Brother,['Rickey Wasson'],0.721,0.581,-7.084,0.0317,0.212,2.58e-06,0.2239999999999999,0.856,135.889,2008,Get In Line Brother - ['Rickey Wasson'],0.7235565,0.47070837,2,Dance Pop
Social Music,['Gardy Crow'],0.8270000000000001,0.284,-14.681,0.0407,0.544,0.0587,0.0761,0.595,119.987,2019,Social Music - ['Gardy Crow'],0.039484505,0.6977736,4,Acoustic Pop
Sopurkh Recitation,['Prabhu Nam Kaur'],0.287,0.2339999999999999,-12.682,0.0324,0.732,0.0,0.148,0.131,79.525,2014,Sopurkh Recitation - ['Prabhu Nam Kaur'],-0.6638119,-0.028330326,0,Calm Acoustic
El Universo,['Luis Eduardo Aute'],0.3670000000000001,0.105,-22.767,0.0333,0.701,0.7290000000000001,0.122,0.0543,104.583,1986,El Universo - ['Luis Eduardo Aute'],-0.8924758,-0.099408686,6,Ambient / Classical
"Someday, We'll Bring Our Love Home",['T. Bolin'],0.627,0.596,-13.216,0.0363,0.105,0.0,0.238,0.725,92.794,1976,"Someday, We'll Bring Our Love Home - ['T. Bolin']",0.23185606,0.3942874,4,Acoustic Pop
Open Your Eyes,['Airrace'],0.615,0.92,-4.007,0.0413,0.033,0.00326,0.364,0.7859999999999999,127.582,2018,Open Your Eyes - ['Airrace'],0.865014,-0.0016994448,2,Dance Pop
Sunshine On Leith,"['David Tennant', 'BBC Children In Need']",0.475,0.306,-10.558,0.0267,0.848,0.000433,0.111,0.211,85.022,2019,"Sunshine On Leith - ['David Tennant', 'BBC Children In Need']",-0.49206275,0.23533298,0,Calm Acoustic
Palomita Blanca,['Rodolfo Mederos'],0.537,0.258,-10.344,0.134,0.969,0.027,0.0353,0.341,89.795,2008,Palomita Blanca - ['Rodolfo Mederos'],-0.5028178,0.55219924,0,Calm Acoustic
There You Are Again,['Ray Stephenson'],0.585,0.649,-5.192,0.0254,0.415,0.0003129999999999,0.0926,0.315,81.98,2006,There You Are Again - ['Ray Stephenson'],0.2641498,0.20725127,2,Dance Pop
Wrecking Ball,['Sweetwater Abilene'],0.309,0.892,-4.048,0.0323,0.129,7.120000000000001e-05,0.172,0.583,131.92600000000002,2007,Wrecking Ball - ['Sweetwater Abilene'],0.64870846,-0.35242462,1,Energetic Electronic
Glam Party,['Sam Austins'],0.634,0.763,-4.2669999999999995,0.1159999999999999,0.0298,1.97e-06,0.507,0.7440000000000001,77.52199999999998,2019,Glam Party - ['Sam Austins'],0.6346341,0.11204974,2,Dance Pop
Beautiful Night,['The Waifs'],0.731,0.286,-10.523,0.0426,0.764,6.87e-05,0.0963,0.302,108.404,2011,Beautiful Night - ['The Waifs'],-0.22898307,0.63110566,0,Calm Acoustic
Damned If I Do,['The Alan Parsons Project'],0.552,0.439,-15.252,0.0362,0.6970000000000001,0.00172,0.1689999999999999,0.6459999999999999,134.827,1979,Damned If I Do - ['The Alan Parsons Project'],-0.13169616,0.48909855,4,Acoustic Pop
All Through The Night,['George Wright'],0.294,0.4429999999999999,-17.002,0.0433,0.96,0.8909999999999999,0.537,0.133,129.067,2006,All Through The Night - ['George Wright'],-0.66132337,-0.45493686,6,Ambient / Classical
Kingdom of Peril,['Hidden Citizens'],0.3339999999999999,0.449,-10.987,0.0381,0.183,0.737,0.3779999999999999,0.0386,180.041,2017,Kingdom of Peril - ['Hidden Citizens'],-0.14924146,-0.8016571,5,Dark Electronic Instrumental
No Big Thrill,['Doug Deming & the Jewel Tones'],0.634,0.489,-5.382999999999999,0.0292,0.635,4.760000000000001e-05,0.138,0.6679999999999999,95.839,2012,No Big Thrill - ['Doug Deming & the Jewel Tones'],0.30941173,0.67847383,2,Dance Pop
New Homeland,['Kate MacLeod and Kat Eggleston'],0.282,0.3229999999999999,-8.745,0.0307,0.895,0.0,0.208,0.371,154.205,2002,New Homeland - ['Kate MacLeod and Kat Eggleston'],-0.37010792,-0.04646855,0,Calm Acoustic
LOST CITY,['Sick Boys'],0.262,0.855,-8.213,0.0674,1.36e-06,0.000385,0.0746,0.357,134.6,1998,LOST CITY - ['Sick Boys'],0.38654432,-0.493334,1,Energetic Electronic
Knife Thrower,['Charming Disaster'],0.436,0.255,-13.649,0.0288,0.911,0.000523,0.0955,0.11,96.394,2015,Knife Thrower - ['Charming Disaster'],-0.6936956,0.15708256,0,Calm Acoustic
Kayla,['Carrie Lennard'],0.505,0.128,-16.012999999999998,0.0318,0.916,2.13e-05,0.1,0.179,104.12,2005,Kayla - ['Carrie Lennard'],-0.78331953,0.38466942,0,Calm Acoustic
He^Rt (Album Mix),['Starcadian'],0.622,0.5760000000000001,-10.853,0.0398,0.5539999999999999,0.878,0.0686,0.449,95.005,2013,He^Rt (Album Mix) - ['Starcadian'],-0.19524105,-0.0061866324,3,Instrumental Energy
Locked Out Of Heaven (Glee Cast Version),['Glee Cast'],0.695,0.836,-4.231,0.0429,0.0218,0.0,0.0459,0.882,143.98,2014,Locked Out Of Heaven (Glee Cast Version) - ['Glee Cast'],0.82206374,0.2075472,2,Dance Pop
Get It Up & Get It On - live,['Harvey Milk'],0.207,0.949,-5.466,0.0689,0.00744,0.8290000000000001,0.845,0.271,98.633,2007,Get It Up & Get It On - live - ['Harvey Milk'],0.13016894,-0.648985,7,Live Performances
Dulcinea - Live at Theater Gütersloh,"[""Jasper Van't Hof"", 'Harry Sokal', 'Stefan Lievestro', 'Fredy Studer']",0.374,0.1969999999999999,-19.982,0.0632,0.555,0.631,0.794,0.0444,90.9,2015,"Dulcinea - Live at Theater Gütersloh - [""Jasper Van't Hof"", 'Harry Sokal', 'Stefan Lievestro', 'Fredy Studer']",-0.50915456,-0.31140894,7,Live Performances
Gasoline,['Audioslave'],0.379,0.716,-4.312,0.0326,0.000272,0.00123,0.0786,0.239,92.721,2002,Gasoline - ['Audioslave'],0.33937445,-0.32840794,1,Energetic Electronic
Beau-frère,['Les Cowboys Fringants'],0.39,0.8690000000000001,-4.588,0.0546,0.564,0.0,0.0754,0.9,140.033,2009,Beau-frère - ['Les Cowboys Fringants'],0.53579867,0.13685703,1,Energetic Electronic
Comforting Monsters,['MellaNoisEscape'],0.575,0.795,-7.46,0.0292,0.000233,0.319,0.2339999999999999,0.231,129.999,2018,Comforting Monsters - ['MellaNoisEscape'],0.5616514,-0.5640647,1,Energetic Electronic
"The Planets, Op. 32: III. Mercury, The Winged Messenger","['Gustav Holst', 'Robert Chamberlain', 'Len Vorster']",0.3779999999999999,0.115,-27.18,0.0392,0.991,0.892,0.1009999999999999,0.143,123.758,1998,"The Planets, Op. 32: III. Mercury, The Winged Messenger - ['Gustav Holst', 'Robert Chamberlain', 'Len Vorster']",-0.9597606,-0.071994826,6,Ambient / Classical
Smart Women,['Jerry Granelli'],0.545,0.26,-14.431,0.8,0.542,1.25e-05,0.106,0.3939999999999999,86.589,2005,Smart Women - ['Jerry Granelli'],-0.08057148,0.15524274,7,Live Performances
"""Herr Jesu Christ, wahr' Mensch und Gott"" BWV 127: Recitative and Aria (Bass): ""Wenn einstens die Posaunen schallen""","['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman']",0.419,0.13,-22.037,0.0486,0.953,3.39e-05,0.216,0.53,128.813,2007,"""Herr Jesu Christ, wahr' Mensch und Gott"" BWV 127: Recitative and Aria (Bass): ""Wenn einstens die Posaunen schallen"" - ['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman']",-0.69853234,0.43834746,0,Calm Acoustic
A Game of Catch,['Roscoe Mitchell'],0.392,0.4370000000000001,-9.171,0.07,0.789,0.401,0.133,0.421,137.639,2013,A Game of Catch - ['Roscoe Mitchell'],-0.40770286,-0.17106509,6,Ambient / Classical
Jumpin' Room Only,"['Duke Ellington', 'Alvin Raglin', 'William Greer']",0.7759999999999999,0.3389999999999999,-20.404,0.0399,0.941,0.855,0.0978,0.691,104.373,1990,"Jumpin' Room Only - ['Duke Ellington', 'Alvin Raglin', 'William Greer']",-0.44401044,0.51837665,3,Instrumental Energy
Pictures at an Exhibition (Orch. by Ravel): Cum mortuis in Lingua mortua,"['Modest Mussorgsky', 'Maurice Ravel', 'Chicago Symphony Orchestra', 'Neeme Järvi']",0.183,0.0019399999999999,-43.958,0.0387,0.8290000000000001,0.00315,0.2789999999999999,0.0376,69.006,1990,"Pictures at an Exhibition (Orch. by Ravel): Cum mortuis in Lingua mortua - ['Modest Mussorgsky', 'Maurice Ravel', 'Chicago Symphony Orchestra', 'Neeme Järvi']",-0.8042737,0.072350346,0,Calm Acoustic
Good Intent,['Kimbra'],0.851,0.7090000000000001,-5.827000000000001,0.0408,0.183,4.84e-06,0.204,0.8340000000000001,122.036,2011,Good Intent - ['Kimbra'],0.76515454,0.48041147,2,Dance Pop
3 Little Oddities (1923): II. Romanza,"['Zez Confrey', 'Eteri Andjaparidze']",0.425,0.0183,-34.844,0.0523,0.995,0.96,0.0678,0.115,71.904,1999,"3 Little Oddities (1923): II. Romanza - ['Zez Confrey', 'Eteri Andjaparidze']",-0.9350841,0.07012855,6,Ambient / Classical
W.A.D.H.,['Airospace'],0.52,0.5329999999999999,-8.419,0.4920000000000001,0.82,0.0,0.163,0.252,115.674,2019,W.A.D.H. - ['Airospace'],-0.014305564,0.043810483,7,Live Performances
Impromptu 1,"['Joan C.Blanch', 'David Casanova']",0.3829999999999999,0.115,-20.685,0.0505,0.993,0.889,0.0724,0.0399,113.11,2016,"Impromptu 1 - ['Joan C.Blanch', 'David Casanova']",-0.941769,-0.18599118,6,Ambient / Classical
Kiss You,['Tyrone Davis'],0.7809999999999999,0.444,-12.285,0.0511,0.55,1.4e-06,0.136,0.598,104.395,2000,Kiss You - ['Tyrone Davis'],0.1600128,0.8757903,4,Acoustic Pop
Delirium Tremens,"['Fito Paez', 'Joaquín Sabina']",0.496,0.924,-4.542,0.0685,0.0028699999999999,7.64e-05,0.0995,0.665,110.326,1998,"Delirium Tremens - ['Fito Paez', 'Joaquín Sabina']",0.7564238,0.0021338295,2,Dance Pop
Prenda del Alma,"['El Tigre', 'Óscar Chávez']",0.518,0.191,-13.293,0.0302,0.778,0.0,0.147,0.5760000000000001,133.266,2006,"Prenda del Alma - ['El Tigre', 'Óscar Chávez']",-0.37934735,0.6429046,4,Acoustic Pop
5 Songs in the Form of a Baroque Suite: V. James (Gigue),['Jason Vieaux'],0.561,0.233,-21.218000000000004,0.0756,0.986,0.865,0.132,0.413,113.998,2005,5 Songs in the Form of a Baroque Suite: V. James (Gigue) - ['Jason Vieaux'],-0.8350202,0.20032322,6,Ambient / Classical
Writer's Block,['Peter Bjorn and John'],0.423,0.3429999999999999,-22.275,0.0493,0.871,0.00496,0.426,0.5720000000000001,69.523,2007,Writer's Block - ['Peter Bjorn and John'],-0.516259,0.40218425,0,Calm Acoustic
Mountain,['Marianne Pasts'],0.59,0.5379999999999999,-5.388,0.0275,0.524,3.66e-05,0.327,0.153,109.981,2007,Mountain - ['Marianne Pasts'],0.13337992,-0.033049922,7,Live Performances
Set You Adrift,['Jasta'],0.522,0.8440000000000001,-4.21,0.034,1.22e-05,3.3299999999999996e-05,0.107,0.366,99.998,2011,Set You Adrift - ['Jasta'],0.6695311,-0.20378435,1,Energetic Electronic
Pipe Dreams,['Nelly Furtado'],0.6970000000000001,0.4270000000000001,-10.151,0.035,0.0828,0.0198,0.102,0.366,147.903,2017,Pipe Dreams - ['Nelly Furtado'],0.41359568,0.07066916,2,Dance Pop
Mad House,"['Insane Clown Posse', 'Tech N9ne']",0.6659999999999999,0.625,-14.784,0.423,0.261,0.0,0.12,0.785,159.911,2002,"Mad House - ['Insane Clown Posse', 'Tech N9ne']",0.35543498,0.24680947,2,Dance Pop
Push Yer Head,['Bardo Pond'],0.161,0.31,-10.800999999999998,0.0331,0.6659999999999999,0.677,0.226,0.446,92.286,2008,Push Yer Head - ['Bardo Pond'],-0.65485555,-0.3312245,6,Ambient / Classical
Great Dream from Heaven,['Ed Gerhard'],0.457,0.231,-12.244000000000002,0.0407,0.91,0.906,0.6779999999999999,0.555,147.97899999999996,1999,Great Dream from Heaven - ['Ed Gerhard'],-0.3599831,-0.10342769,7,Live Performances
The Last Cool Scene,['Crazy Mary'],0.445,0.7020000000000001,-7.615,0.0383,0.0114,0.00279,0.127,0.475,134.411,2007,The Last Cool Scene - ['Crazy Mary'],0.6970741,-0.2800665,1,Energetic Electronic
Halsted Street,['Joanna Connor'],0.29,0.8190000000000001,-7.593,0.0904,0.00018,0.894,0.119,0.413,102.039,2016,Halsted Street - ['Joanna Connor'],0.15258457,-0.7173927,5,Dark Electronic Instrumental
Kicking Mule,['Raymond Fairchild King Of The Smoky Mountain Banjo Players'],0.57,0.725,-9.905,0.0639,0.773,0.266,0.0858,0.872,88.536,2015,Kicking Mule - ['Raymond Fairchild King Of The Smoky Mountain Banjo Players'],0.20147425,0.53068703,2,Dance Pop
Cry Alone,['Bill Frisell'],0.302,0.207,-11.329,0.0284,0.5579999999999999,0.562,0.11,0.203,136.425,2013,Cry Alone - ['Bill Frisell'],-0.6761778,-0.47695214,6,Ambient / Classical
Make Believe Jesus,['Shane & Shane'],0.58,0.563,-7.059,0.0321,0.0602,0.0,0.15,0.447,128.024,2004,Make Believe Jesus - ['Shane & Shane'],0.68886405,0.037700187,1,Energetic Electronic
Lull,['Andrew Bird'],0.337,0.301,-13.825,0.036,0.628,0.0026899999999999,0.106,0.295,118.208,2003,Lull - ['Andrew Bird'],-0.64516884,0.062282324,0,Calm Acoustic
"Viola Sonata No. 1, Op. 1: III. Andante tranquilo: Allegro molto e meccanico","['Easley Blackwood', 'Charles Pikler']",0.5820000000000001,0.212,-20.627,0.0458,0.986,0.735,0.282,0.344,98.818,2000,"Viola Sonata No. 1, Op. 1: III. Andante tranquilo: Allegro molto e meccanico - ['Easley Blackwood', 'Charles Pikler']",-0.8472878,0.24727042,6,Ambient / Classical
Blonde,['Hedonutopia'],0.5579999999999999,0.418,-12.365,0.0253,0.0201,0.845,0.085,0.355,176.06,2016,Blonde - ['Hedonutopia'],0.03693602,-0.45315278,5,Dark Electronic Instrumental
Solta-Se O Beijo,['ABREU'],0.736,0.857,-4.748,0.0446,0.0575,1.32e-05,0.0893,0.71,134.02,2007,Solta-Se O Beijo - ['ABREU'],0.85693705,0.22159307,2,Dance Pop
Colors of Your Love,['Matt Boydston'],0.585,0.477,-8.306000000000001,0.0369,0.139,0.0,0.193,0.614,99.558,2014,Colors of Your Love - ['Matt Boydston'],0.56298363,0.35796684,2,Dance Pop
Interlope,['Immediate'],0.302,0.5589999999999999,-10.065,0.0635,0.13,0.947,0.0916,0.175,100.132,2018,Interlope - ['Immediate'],-0.2523338,-0.7421391,5,Dark Electronic Instrumental
Triple Self Portrait,['Last Step'],0.6829999999999999,0.946,-5.122999999999998,0.0469,0.00392,0.813,0.109,0.536,132.001,2008,Triple Self Portrait - ['Last Step'],0.5834018,-0.29503447,3,Instrumental Energy
Like A Diamond,"['Apollo Brown', 'Hassaan Mackey']",0.501,0.628,-6.26,0.1009999999999999,0.0123,2.07e-05,0.17,0.317,83.316,2011,"Like A Diamond - ['Apollo Brown', 'Hassaan Mackey']",0.45741865,-0.13961622,2,Dance Pop
事後,['Prudence Liew'],0.623,0.598,-11.86,0.0306,0.104,6.47e-05,0.0557,0.596,91.978,2000,事後 - ['Prudence Liew'],0.4019491,0.44781983,2,Dance Pop
Räuber Mörder Kindsverderber (Die Tante Jolesch),['Friedrich Torberg'],0.611,0.152,-29.5,0.94,0.6609999999999999,0.0,0.368,0.665,91.213,2006,Räuber Mörder Kindsverderber (Die Tante Jolesch) - ['Friedrich Torberg'],-0.1495877,0.22448279,7,Live Performances
Someone To Keep Us Warm,['The Silent Years'],0.337,0.765,-8.46,0.0425,0.182,0.8240000000000001,0.143,0.14,96.986,2006,Someone To Keep Us Warm - ['The Silent Years'],-0.11359215,-0.7715714,5,Dark Electronic Instrumental
Manuela,['Globus'],0.3720000000000001,0.217,-17.257,0.0381,0.87,0.00033,0.0998,0.205,136.162,2011,Manuela - ['Globus'],-0.73084515,0.072154246,0,Calm Acoustic
We're All Troubled,['Radio Moscow'],0.447,0.935,-3.443,0.0906,0.203,5.02e-06,0.1,0.569,140.27200000000002,2012,We're All Troubled - ['Radio Moscow'],0.77641046,-0.22105071,1,Energetic Electronic
River,['Rob Costlow'],0.2739999999999999,0.405,-11.499,0.0469,0.982,0.8590000000000001,0.0668,0.166,152.757,2008,River - ['Rob Costlow'],-0.65956247,-0.44322795,6,Ambient / Classical
Beaches,['Sonaura'],0.72,0.6559999999999999,-10.986,0.0479,0.862,0.534,0.395,0.325,112.336,2007,Beaches - ['Sonaura'],-0.118744284,0.12453015,7,Live Performances
The Sword (feat. Antidote 61 Nina & C-Hecc),"['Cricet', 'Antidote 61 Nina', 'C-Hecc']",0.69,0.619,-5.521,0.126,0.00313,0.0,0.092,0.223,80.012,2018,"The Sword (feat. Antidote 61 Nina & C-Hecc) - ['Cricet', 'Antidote 61 Nina', 'C-Hecc']",0.42350957,0.023437727,2,Dance Pop
Bad Oscar,['Kittyhawk'],0.4589999999999999,0.851,-7.807,0.0373,0.00517,0.911,0.0794,0.674,67.667,2007,Bad Oscar - ['Kittyhawk'],0.22933342,-0.2149351,3,Instrumental Energy
Hipocrita,['La Banda Gorda'],0.5720000000000001,0.371,-12.383,0.0385,0.265,0.0,0.0606,0.598,171.43,2006,Hipocrita - ['La Banda Gorda'],0.24715538,0.20986898,4,Acoustic Pop
Red Voodoo,['Sammy Hagar'],0.408,0.888,-3.365,0.0336,0.176,2.07e-06,0.0576,0.853,169.984,2014,Red Voodoo - ['Sammy Hagar'],0.66840297,-0.101036794,1,Energetic Electronic
4 the Mob,"['Shoddy Boi', 'P3', 'Young Bossi']",0.578,0.931,-4.832,0.41,0.0062,0.0,0.3279999999999999,0.8440000000000001,160.096,2017,"4 the Mob - ['Shoddy Boi', 'P3', 'Young Bossi']",0.6815199,-0.05653435,2,Dance Pop
Open,['The Yaga Yagas'],0.263,0.154,-10.579,0.0346,0.657,0.851,0.1119999999999999,0.0369,84.241,2014,Open - ['The Yaga Yagas'],-0.7693877,-0.39635372,6,Ambient / Classical
Subways,['Chandra'],0.6,0.67,-7.3,0.0354,0.0017,0.275,0.3939999999999999,0.557,128.02,2018,Subways - ['Chandra'],0.6980795,-0.22517267,2,Dance Pop
Now Is The Time,"['Lonnie James', 'Glen Milchem of Blue Rodeao', 'Jose Contreras of By Divine Right', 'John Borra of Change Of Heart']",0.385,0.575,-6.2989999999999995,0.0257,0.434,0.0,0.127,0.365,150.201,1999,"Now Is The Time - ['Lonnie James', 'Glen Milchem of Blue Rodeao', 'Jose Contreras of By Divine Right', 'John Borra of Change Of Heart']",0.20434158,-0.21290575,1,Energetic Electronic
Hazy,['Red Vox'],0.396,0.732,-7.19,0.0326,0.00153,0.0339,0.113,0.5379999999999999,150.296,2016,Hazy - ['Red Vox'],0.63516164,-0.36249584,1,Energetic Electronic
Talk to You,['Sponge'],0.591,0.847,-5.8020000000000005,0.0363,0.000553,0.000746,0.297,0.6509999999999999,114.049,2003,Talk to You - ['Sponge'],0.854741,0.040142506,2,Dance Pop
Leave A Penny,['Exposition'],0.6990000000000001,0.597,-7.735,0.217,0.0715,0.0,0.127,0.363,160.067,2007,Leave A Penny - ['Exposition'],0.5785533,-0.014390353,1,Energetic Electronic
Transmission 42,"['Robert Jürjendal', 'David Rothenberg', 'Petri Kuljuntausta']",0.665,0.833,-14.719,0.0674,0.203,0.914,0.0719,0.589,125.788,2008,"Transmission 42 - ['Robert Jürjendal', 'David Rothenberg', 'Petri Kuljuntausta']",0.22332473,-0.1506404,3,Instrumental Energy
